title,startTime,endTime,platform,name_organizer,url_organizer,descriptionSnippet,url,venue,price
"Unlock the skills to manage emotions with 1 day workshop in Austin, TX",2026-04-15T09:00:00-05:00,2026-04-15T17:00:00-05:00,eventbrite,Academy for Pros,https://www.eventbrite.com/o/academy-for-pros-110131232711,"This workshop will equip you with tools to understand, manage and apply emotional intelligence in personal and professional life.",https://www.eventbrite.com/e/unlock-the-skills-to-manage-emotions-with-1-day-workshop-in-austin-tx-tickets-1745374765909,"{'name': 'Regus', 'address': '2021 Guadalupe Street #260, +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 669.86, 'max': 894.37, 'currency': 'USD', 'raw': 'USD 669.86 - 894.37'}"
"Unlock Data Insights with Power BI: 2 Days Session | Austin, TX",2026-04-15T09:00:00-05:00,2026-04-15T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"A two-day workshop on Microsoft Power BI covering data modeling, visualization, dashboards, and administration using real-world demos.",https://www.eventbrite.sg/e/unlock-data-insights-with-power-bi-2-days-session-austin-tx-tickets-1983935107312,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street#Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1263.69, 'max': 1628.51, 'currency': 'USD', 'raw': 'USD 1263.69 - 1628.51'}"
"Cloud Essentials: 2-Day Workshop in Austin, TX",2026-04-15T09:00:00-05:00,2026-04-15T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,Cloud Essentials is a two-day workshop introducing business and technical perspectives of cloud computing and cloud adoption.,https://www.eventbrite.sg/e/cloud-essentials-2-day-workshop-in-austin-tx-tickets-1983752578363,"{'name': 'Regus', 'address': '2021 Guadalupe Street, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1263.69, 'max': 1628.51, 'currency': 'USD', 'raw': 'USD 1263.69 - 1628.51'}"
"DASA DevOps Fundamentals: 2 Days Workshop in Austin, TX",2026-04-15T09:00:00-05:00,2026-04-15T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"A two day workshop providing an extensive introduction to DevOps Fundamentals, covering all 12 DASA knowledge and skill competencies.",https://www.eventbrite.sg/e/dasa-devops-fundamentals-2-days-workshop-in-austin-tx-tickets-1983846313728,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street#Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1263.69, 'max': 1628.51, 'currency': 'USD', 'raw': 'USD 1263.69 - 1628.51'}"
The Science of Teams,2026-04-15T09:30:00-05:00,2026-04-15T12:30:00-05:00,eventbrite,Nonprofit Austin at ACC,https://www.eventbrite.com/o/nonprofit-austin-at-acc-17172983256,Practical Tools for Building High-Performing Nonprofit Teams,https://www.eventbrite.com/e/the-science-of-teams-tickets-1982548137849,"{'name': '5930 Middle Fiskville Rd', 'address': '5930 Middle Fiskville Road, Austin, TX 78752', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': True, 'currency': 'USD', 'raw': 'Free'}"
Discover Austin's Colorful Food Scene - Food Tour in Austin | Cozymeal™,2026-04-15T11:00:00-05:00,2026-04-15T14:00:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/discover-austins-colorful-food-scene-food-tour-in-austin-cozymealtm-tickets-1980663777677,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 151.02, 'currency': 'USD', 'raw': 'USD 151.02'}"
"Plan & Track Projects with MS Project 2013: 2 Days Training | Austin, TX",2026-04-15T09:00:00-07:00,2026-04-15T17:00:00-07:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Microsoft Project 2013 is a powerful tool for creating and managing projects, tasks, resources, costs, and progress.",https://www.eventbrite.sg/e/plan-track-projects-with-ms-project-2013-2-days-training-austin-tx-tickets-1983846212425,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street#Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1263.69, 'max': 1628.51, 'currency': 'USD', 'raw': 'USD 1263.69 - 1628.51'}"
Lunch & Learn-Build Your Capability Statement to Get Noticed by Contractors,2026-04-15T11:30:00-05:00,2026-04-15T13:00:00-05:00,eventbrite,Economic Growth Business Incubator,https://www.eventbrite.com/o/economic-growth-business-incubator-3308534752,"Hands-on workshop to create a strong capability statement that highlights your work, builds credibility, and gets you noticed by contractors",https://www.eventbrite.com/e/lunch-learn-build-your-capability-statement-to-get-noticed-by-contractors-tickets-1983392306781,"{'name': 'Dwell Coworking Mueller', 'address': '1106 Clayton Lane, #5th Floor, Austin, TX 78723', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 15, 'max': 23.18, 'currency': 'USD', 'raw': 'USD 15 - 23.18'}"
Leveraging Robotics for Success | Austin,2026-04-15T12:00:00-05:00,2026-04-15T14:00:00-05:00,eventbrite,Rapid Skill Up,https://www.eventbrite.com/o/rapid-skill-up-91832326783,Learn how robotics transform industries and drive innovation with practical insights and real-world applications.,https://www.eventbrite.com/e/leveraging-robotics-for-success-austin-tickets-1047758813817,"{'name': 'Austin', 'address': 'Online Event, Austin, TX 0', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 499, 'max': 699, 'currency': 'USD', 'raw': 'USD 499 - 699'}"
Tech and Business Networking | Elevating Your Potential - Austin,2026-04-15T18:00:00-05:00,2026-04-15T20:00:00-05:00,eventbrite,Strive Networking,https://www.eventbrite.com/o/strive-networking-71245500743,"Strive welcomes you to 'Tech and Business Networking', an event for tenured and newcomers at Parlor & Yard! Event is 21+. Limited Tickets.",https://www.eventbrite.com/e/tech-and-business-networking-elevating-your-potential-austin-tickets-1983782951209,"{'name': 'Parlor & Yard', 'address': '601 West 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'max': 22.99, 'currency': 'USD', 'raw': 'USD 0 - 22.99'}"
Real Estate and Business Networking | Elevating Your Potential - Austin,2026-04-15T18:00:00-05:00,2026-04-15T20:00:00-05:00,eventbrite,Strive Networking,https://www.eventbrite.com/o/strive-networking-71245500743,"Strive welcomes you to 'Real Estate and Business Networking', an event for tenured and newcomers at Parlor & Yard! Event is 21+.",https://www.eventbrite.com/e/real-estate-and-business-networking-elevating-your-potential-austin-tickets-1983783003365,"{'name': 'Parlor & Yard', 'address': '601 West 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'max': 22.99, 'currency': 'USD', 'raw': 'USD 0 - 22.99'}"
"Home Cooking, Filipino-Style",2026-04-15T18:30:00-05:00,2026-04-15T21:00:00-05:00,eventbrite,Central Market Cooking School Austin North Lamar,https://www.eventbrite.com/o/central-market-cooking-school-austin-north-lamar-30370421142,Learn how to make classic Filipino dishes inspired by tried-and-true home recipes. Hands-on. You’ll work with a small team during class.,https://www.eventbrite.com/e/home-cooking-filipino-style-tickets-1984400045956,"{'name': 'Central Market Austin North Lamar', 'address': '4001 North Lamar Boulevard, Austin, TX 78756', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 89.63, 'currency': 'USD', 'raw': 'USD 89.63'}"
Tantra Speed Date® - Austin! (Meet Singles Speed Dating),2026-04-15T18:45:00-05:00,2026-04-15T21:45:00-05:00,eventbrite,The Tantra Institute,https://www.eventbrite.com/o/the-tantra-institute-14144505274,"Join the speed dating revolution with a 94% connection rate! Meet singles and ignite sparks with fun, chemistry games!",https://www.eventbrite.com/e/tantra-speed-date-austin-meet-singles-speed-dating-tickets-1975074323469,"{'name': 'Casa de Luz Village', 'address': '1701 Toomey Road, Austin, TX 78704', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 52.78, 'max': 151.55, 'currency': 'USD', 'raw': 'USD 52.78 - 151.55'}"
East Austin Comedy | Hump Day Haha's,2026-04-15T19:00:00-05:00,2026-04-15T20:30:00-05:00,eventbrite,Top Flight Comedy,https://www.eventbrite.com/o/top-flight-comedy-78517158513,Need a midweek pick-me-up? ✨ Come laugh your face off at Hump Day HaHa’s — this Wednesday at 7 PM at East Austin Comedy Club!,https://www.eventbrite.com/e/east-austin-comedy-hump-day-hahas-tickets-1984972679719,"{'name': 'East Austin Comedy Club', 'address': '2505 East 6th Street, #Suite D, Austin, TX 78702', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 13.54, 'currency': 'USD', 'raw': 'USD 13.54'}"
SMART Recovery Meeting,2026-04-15T19:30:00-05:00,2026-04-15T20:30:00-05:00,eventbrite,,https://www.eventbrite.com/o/120519192961,Are you looking to modify or a stop an addictive behavior but aren't sure where to start? Join us for this FREE self-empowering program!,https://www.eventbrite.com/e/smart-recovery-meeting-tickets-1941600773179,"{'name': 'Communities For Recovery', 'address': '4110 Guadalupe Street, #635, Austin, TX 78751', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': True, 'currency': 'USD', 'raw': 'Free'}"
Midweek Meltdown: Standup Comedy Showcase at Shakespeares Pub!,2026-04-15T21:00:00-05:00,2026-04-15T23:30:00-05:00,eventbrite,The Laugh Pipe LLC,https://www.eventbrite.com/o/the-laugh-pipe-llc-33265484715,Get ready to LOL midweek with killer standup acts at Shakespeares Pub—fun times guaranteed! Every Tuesday and Wednesday 9pm!,https://www.eventbrite.com/e/midweek-meltdown-standup-comedy-showcase-at-shakespeares-pub-tickets-1980839205386,"{'name': ""Shakespeare's"", 'address': '314 East 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': True, 'currency': 'USD', 'raw': 'Free'}"
PMP® Exam Prep – 4-Day Certification Training (Austin),2026-04-16T08:00:00-05:00,2026-04-16T17:00:00-05:00,eventbrite,Canstead Learning,https://www.eventbrite.com/o/canstead-learning-115402162741,"4-Day PMP® Exam Prep: 35 PDUs, PMI®-Authorized training with 250+ practice questions. Join Live Virtual or In-Person.",https://www.eventbrite.com/e/pmp-exam-prep-4-day-certification-training-austin-tickets-1982053830362,"{'name': '316 W 12th St', 'address': '316 West 12th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1095.6, 'currency': 'USD', 'raw': 'USD 1095.6'}"
Leveraging Robotics for Success | Austin,2026-04-16T09:00:00-05:00,2026-04-16T11:00:00-05:00,eventbrite,Rapid Skill Up,https://www.eventbrite.com/o/rapid-skill-up-91832326783,Learn how robotics transform industries and drive innovation with practical insights and real-world applications.,https://www.eventbrite.com/e/leveraging-robotics-for-success-austin-tickets-1047758924147,"{'name': 'Austin', 'address': 'Online Event, Austin, TX 0', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 499, 'max': 699, 'currency': 'USD', 'raw': 'USD 499 - 699'}"
"Bioinformatics & Data Visualization: 1 Day Step-Up Course in Austin, TX",2026-04-16T09:00:00-05:00,2026-04-16T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Learn bioinformatics basics, biological databases, sequences, and simple visualization tools used in modern biology, no coding required.",https://www.eventbrite.sg/e/bioinformatics-data-visualization-1-day-step-up-course-in-austin-tx-tickets-1977706046022,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street  #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 557.61, 'max': 731.6, 'currency': 'USD', 'raw': 'USD 557.61 - 731.6'}"
"Google Ads Essentials: Boost Your Marketing, 1 Day in Austin, TX",2026-04-16T09:00:00-05:00,2026-04-16T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Build ads that work! Learn the art of keyword planning, ad writing, and performance tracking in this one-day power workshop.",https://www.eventbrite.sg/e/google-ads-essentials-boost-your-marketing-1-day-in-austin-tx-tickets-1973157900396,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 606.99, 'max': 786.6, 'currency': 'USD', 'raw': 'USD 606.99 - 786.6'}"
"CAD for Beginners: Hands-On 1 Day Course in Austin, TX",2026-04-16T09:00:00-05:00,2026-04-16T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Start your design journey—learn to draft, model, and visualize technical designs with industry-standard CAD tools in one day.",https://www.eventbrite.sg/e/cad-for-beginners-hands-on-1-day-course-in-austin-tx-tickets-1975400207196,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 556.48, 'max': 730.47, 'currency': 'USD', 'raw': 'USD 556.48 - 730.47'}"
Discover Austin's Colorful Food Scene - Food Tour in Austin | Cozymeal™,2026-04-16T11:00:00-05:00,2026-04-16T14:00:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/discover-austins-colorful-food-scene-food-tour-in-austin-cozymealtm-tickets-1980742252397,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 151.02, 'currency': 'USD', 'raw': 'USD 151.02'}"
Westlake Business Owners Networking and Mastermind,2026-04-16T15:00:00-05:00,2026-04-16T16:30:00-05:00,eventbrite,Charles Heinzelman,https://www.eventbrite.com/o/charles-heinzelman-31838982613,"Join local biz owners at Westlake for networking, sharing ideas, and mastering new growth tactics in person!",https://www.eventbrite.com/e/westlake-business-owners-networking-and-mastermind-tickets-1980028998034,"{'name': ""Jack Allen's Kitchen"", 'address': '3600 North Capital of Texas Highway, #Building D, Austin, TX 78746', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 22.79, 'currency': 'USD', 'raw': 'USD 22.79'}"
Austin Bachelorette Party & Bachelor Party Bar Crawl-Bach Bar Crawl Austin,2026-04-16T16:00:00-05:00,2026-04-16T22:00:00-05:00,eventbrite,Bach Bar Bar Crawl,https://www.eventbrite.com/o/bach-bar-bar-crawl-83313116853,"Get set to kick off your Austin Bachelorette Party bash, Bachelor Party Bach, Girls' night out, or Guys' night out with the Bach Bar Craw.",https://www.eventbrite.com/e/austin-bachelorette-party-bachelor-party-bar-crawl-bach-bar-crawl-austin-tickets-1297150896249,"{'name': ""Maggie Mae's"", 'address': '323 East 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 15.85, 'max': 29.71, 'currency': 'USD', 'raw': 'USD 15.85 - 29.71'}"
"Stand Out with Personal Branding – 1 Day Session in Austin, TX",2026-04-16T17:00:00-05:00,2026-04-16T22:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Define your unique identity, communicate your value, and create a standout personal brand that drives career growth.",https://www.eventbrite.sg/e/stand-out-with-personal-branding-1-day-session-in-austin-tx-tickets-1976825739000,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street  #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 563.21, 'max': 737.21, 'currency': 'USD', 'raw': 'USD 563.21 - 737.21'}"
"Mountainfilm on Tour - Austin, Texas",2026-04-16T17:30:00-05:00,2026-04-16T21:30:00-05:00,eventbrite,Sea State Foundation,https://www.eventbrite.com/o/sea-state-foundation-120894716352,"Join us for an evening of inspiring and captivating films handpicked from the Mountainfilm festival in Telluride, Colorado.",https://www.eventbrite.com/e/mountainfilm-on-tour-austin-texas-tickets-1981432140872,"{'name': '440 E St Elmo Rd', 'address': '440 East Saint Elmo Road, Austin, TX 78745', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 36.64, 'max': 140.61, 'currency': 'USD', 'raw': 'USD 36.64 - 140.61'}"
"Scent Social: Sip, Snif N’ Scratch with S.S.K. (LABS)",2026-04-16T18:00:00-05:00,2026-04-17T20:00:00-05:00,eventbrite,S.S.K. (LABS),https://www.eventbrite.com/o/ssk-labs-121079560265,"​Sip, Snif N’ Scratch - Sip “scents”sorial cocktails. Snif S.S.K. (LABS)’s Oil Kit. Scratch to win.",https://www.eventbrite.com/e/scent-social-sip-snif-n-scratch-with-ssk-labs-tickets-1984480629985,"{'name': 'Marlow', 'address': '700 East 6th, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'max': 7.18, 'currency': 'USD', 'raw': 'USD 0 - 7.18'}"
